path,name,bitwidth,timeout,time_elapsed,exitcode,did_timeout
tests/instcombine/addsub.opt,AddSub:1574,16,1,0.06452393531799316,0,False
tests/instcombine/addsub.opt,AddSub:1574,32,1,0.06453990936279297,0,False
tests/instcombine/addsub.opt,AddSub:1574,64,1,0.0645148754119873,0,False
tests/instcombine/addsub.opt,AddSub:1574,128,1,0.06432509422302246,0,False
tests/instcombine/addsub.opt,AddSub:1574,256,1,0.06426310539245605,0,False
tests/instcombine/addsub.opt,AddSub:1574,512,1,0.06417703628540039,0,False
tests/instcombine/addsub.opt,AddSub:1574,1024,1,0.06420397758483887,0,False
tests/instcombine/addsub.opt,AddSub:1574,2048,1,0.06419682502746582,0,False
tests/instcombine/addsub.opt,AddSub:1574,4096,1,0.06432104110717773,0,False
tests/instcombine/addsub.opt,AddSub:1574,8192,1,0.06434202194213867,0,False
tests/instcombine/addsub.opt,AddSub:1574,16384,1,0.06428003311157227,0,False
tests/instcombine/addsub.opt,AddSub:1574,32768,1,0.11426186561584473,0,False
tests/instcombine/addsub.opt,AddSub:1574,65536,1,0.2145700454711914,0,False
tests/instcombine/addsub.opt,AddSub:1574,131072,1,0.565467119216919,0,False
tests/instcombine/addsub.opt,AddSub:1574,262144,1,1.000885009765625,,True
tests/instcombine/addsub.opt,AddSub:1582,2,1,0.032315969467163086,0,False
tests/instcombine/addsub.opt,AddSub:1582,4,1,0.03208112716674805,0,False
tests/instcombine/addsub.opt,AddSub:1582,8,1,0.03210306167602539,0,False
tests/instcombine/addsub.opt,AddSub:1582,16,1,0.03208303451538086,0,False
tests/instcombine/addsub.opt,AddSub:1582,32,1,0.03212094306945801,0,False
tests/instcombine/addsub.opt,AddSub:1582,64,1,0.03210020065307617,0,False
tests/instcombine/addsub.opt,AddSub:1582,128,1,0.032099008560180664,0,False
tests/instcombine/addsub.opt,AddSub:1582,256,1,0.03211092948913574,0,False
tests/instcombine/addsub.opt,AddSub:1582,512,1,0.032111167907714844,0,False
tests/instcombine/addsub.opt,AddSub:1582,1024,1,0.03211498260498047,0,False
tests/instcombine/addsub.opt,AddSub:1582,2048,1,0.03211617469787598,0,False
tests/instcombine/addsub.opt,AddSub:1582,4096,1,0.03208589553833008,0,False
tests/instcombine/addsub.opt,AddSub:1582,8192,1,0.06411910057067871,0,False
